Date,Review,Review Lemma,Topics,Names,Representation,Representative_Docs,Positive,Neutral,Negative
20 de setembro de 2021,"Uma delícia e um preço justo!!!!
Recomendo muito o local e comidas
Muito bom
Venham aqui
Na segunda ainda tem rodízio",delícia preço justo recomendar muito local comido muito bom vir aqui segunda ainda rodízio,1,1_muito_bom_atendimento_ambiente,"['muito', 'bom', 'atendimento', 'ambiente', 'lugar', 'excelente', 'comida', 'comer', 'maravilhoso', 'agradável']","['experiência incrível comer ótimo lugar super animar atendimento maravilhoso valer muito conhecer lugar decoração temático muito legal', 'lugar muito agradável curtir amigo bom atendimento comer muito bom recomendar muito', 'muito bom local excelente atendimento comer muito bom atendente muito animar atencioso recomendar']",0.938651442527771,0.024592433124780655,0.03675614669919014
19 de setembro de 2021,"Recomendo para todo tipo de visita, amigos, romântico, família e datas comemorativas . Recomando demais.",recomer tipo visita amigo romântico família data comemorativo recomar demais,3,3_aniversário_comemorar_amigo_muito,"['aniversário', 'comemorar', 'amigo', 'muito', 'bom', 'lugar', 'ambiente', 'amiga', 'mais', 'atendimento']","['bom local comemorar aniversário decoração muito bonito bom atendimento ambiente animar', 'comida maravilhoso ambiente atendimento muito agradável amigo comemorar aniversário super bem atendir', 'muito bom bom atendimento local perfeito comemorar aniversário amigo família']",0.8655186891555786,0.05751572921872139,0.0769655853509903
18 de setembro de 2021,"Comida excelente, atendente Maria muito atenciosas e prestativa! Instalações do local muito boas, tudo muito prático!",comer excelente atendente maria muito atenciosa prestativo instalação local muito bom muito prático,1,1_muito_bom_atendimento_ambiente,"['muito', 'bom', 'atendimento', 'ambiente', 'lugar', 'excelente', 'comida', 'comer', 'maravilhoso', 'agradável']","['experiência incrível comer ótimo lugar super animar atendimento maravilhoso valer muito conhecer lugar decoração temático muito legal', 'lugar muito agradável curtir amigo bom atendimento comer muito bom recomendar muito', 'muito bom local excelente atendimento comer muito bom atendente muito animar atencioso recomendar']",0.9865004420280457,0.007839251309633255,0.005660374648869038
17 de setembro de 2021,"Melhor experiência mexicana que já conheci em minha,atendimento impecável,funcionários super atencioso, cardápio completo com drinks que é um show a parte, vale muito a pena conhecer!",bom experiência mexicano já conheci atendimento impecável funcionário super atencioso cardápio completo drink show parte valer muito pena conhecer,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.9467639327049255,0.0198068730533123,0.033429160714149475
16 de setembro de 2021,"Muito bom. Valeu a visita . Preço justo . Cantores imperdível , vale o couvert. Atendimento e ambiente adequados a proposta do lugar .",muito bom valer visita preço justo cantor imperdível valer couvert atendimento ambiente adequar proposta lugar,1,1_muito_bom_atendimento_ambiente,"['muito', 'bom', 'atendimento', 'ambiente', 'lugar', 'excelente', 'comida', 'comer', 'maravilhoso', 'agradável']","['experiência incrível comer ótimo lugar super animar atendimento maravilhoso valer muito conhecer lugar decoração temático muito legal', 'lugar muito agradável curtir amigo bom atendimento comer muito bom recomendar muito', 'muito bom local excelente atendimento comer muito bom atendente muito animar atencioso recomendar']",0.676455557346344,0.06588172167539597,0.25766271352767944
16 de setembro de 2021,Ambiente aconchegante e comida gostosa. Happy hour com promoções que valem a pena. Local chato para estacionar. Sistema de pedidos legal e demais.,ambiente aconchegante comer gostoso happy hourr promoção valer pena local chato estacionar sistema pedido legal demais,-1,-1_muito_bem_bom_mais,"['muito', 'bem', 'bom', 'mais', 'lugar', 'animação', 'atendimento', 'comida', 'não', 'ambiente']","['ambiente bem animar comida muito bom além ter show mariachi passar cantar mesa restaurante tornar atmosfera lugar bem divertido ser jantar tentar não chegar muito tarde conseguir mais', 'comer excelente atendimento muito bom lugar super animar muito gostoso voltar sempre barra 🥰', 'ambiente muito bem decorado atendimento excelente cardápio ter opção pimenta muito gostoso divertido show mariachi tequileiro preço justo']",0.8763324022293091,0.05443030595779419,0.06923727691173553
16 de setembro de 2021,"Visitei o guacamole com meus amigos para comemorar um aniversário, a culinária é ótima, tudo muito gostoso e o ambiente é incrível!!
Os marchiaris fizeram a noite e o atendimento nota 10.
Recomendo para todo tipo de visita, é a melhor culinária mexicana do Rio!!!",visitar guacamole amigo comemorar aniversário culinária ótimo muito gostoso ambiente incrível fazer noite atendimento notar recomendo tipo visita bom culinária mexicano rio,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.7852813005447388,0.02967180125415325,0.18504692614078522
16 de setembro de 2021,Ambiente maravilhoso atendimento excelente aconchegante bom demais em família com amigos diversão e muita animação as tarde de sábado e domingo DJ Bianca Duarte com som maravilhoso e também tem os mariatios,ambiente maravilhoso atendimento excelente aconchegante bom demais família amigo diversão animação tarde sábado domingo bianca duarte som maravilhoso também ter mariatio,-1,-1_muito_bem_bom_mais,"['muito', 'bem', 'bom', 'mais', 'lugar', 'animação', 'atendimento', 'comida', 'não', 'ambiente']","['ambiente bem animar comida muito bom além ter show mariachi passar cantar mesa restaurante tornar atmosfera lugar bem divertido ser jantar tentar não chegar muito tarde conseguir mais', 'comer excelente atendimento muito bom lugar super animar muito gostoso voltar sempre barra 🥰', 'ambiente muito bem decorado atendimento excelente cardápio ter opção pimenta muito gostoso divertido show mariachi tequileiro preço justo']",0.9811092615127563,0.010187207721173763,0.00870355125516653
16 de setembro de 2021,"Ótimo lugar, bem aconchegante e divertido a culinária é excepcional eu indico experimentar o taco  Yucatan de frango é uma delícia !",bom lugar bem aconchegante divertido culinária excepcional indico experimentar taco frango delícia,1,1_muito_bom_atendimento_ambiente,"['muito', 'bom', 'atendimento', 'ambiente', 'lugar', 'excelente', 'comida', 'comer', 'maravilhoso', 'agradável']","['experiência incrível comer ótimo lugar super animar atendimento maravilhoso valer muito conhecer lugar decoração temático muito legal', 'lugar muito agradável curtir amigo bom atendimento comer muito bom recomendar muito', 'muito bom local excelente atendimento comer muito bom atendente muito animar atencioso recomendar']",0.5496410131454468,0.046632781624794006,0.403726190328598
8 de setembro de 2021,"Comida excelente, atendimento impecável, ambiente incrível e com uma linda decoração. Melhor comida mexicana!! Indico de olhos fechados!",comer excelente atendimento impecável ambiente incrível linda decoração bom comida mexicano indico olho fechar,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.9777892827987671,0.01243911124765873,0.009771552868187428
5 de setembro de 2021,"Excelente vibe, atendimento preciso e cortês,  principalmente o Maciel, há tempos não tinha um atendimento tão bom. Sucesso à Casa!",excelente vibe atendimento preciso cortês principalmente haver tempo não ter atendimento tão bom sucesso casa,1,1_muito_bom_atendimento_ambiente,"['muito', 'bom', 'atendimento', 'ambiente', 'lugar', 'excelente', 'comida', 'comer', 'maravilhoso', 'agradável']","['experiência incrível comer ótimo lugar super animar atendimento maravilhoso valer muito conhecer lugar decoração temático muito legal', 'lugar muito agradável curtir amigo bom atendimento comer muito bom recomendar muito', 'muito bom local excelente atendimento comer muito bom atendente muito animar atencioso recomendar']",0.9025018215179443,0.05944671109318733,0.03805146366357803
3 de setembro de 2021,"A Decoração é apaixonante, os pratos e drinks são maravilhosos.

Voltei e sempre que estivermos no Rio, iremos lá.

Super Recomendo!!!",decoração apaixonante prato drink maravilhoso voltar sempre estivermos rio ir lá super recomendar,4,4_bebida_drink_bom_atendimento,"['bebida', 'drink', 'bom', 'atendimento', 'muito', 'cerveja', 'comer', 'gelar', 'ambiente', 'excelente']","['lugar comida muito gostoso drink excelente ambiente muito bom atendimento muito bom', 'muito recomendar bom lugar bebida excelente comida maravilhoso bom preço bom atendimento', 'ambiente maravilhoso agradável bom atendimento bebida bom comer delicioso recomendar']",0.9774197340011597,0.009203079156577587,0.013377196155488491
3 de setembro de 2021,"Sem dúvida o melhor restaurante mexicano  do Brasil , além da excelente comida , ambiente super bem frequentado pela nata da sociedade carioca , tem os Mariachis e o tequileiro para animar a noite  , vc tem que conhecer !!!",dúvida bom restaurante Mexicano além excelente comida ambiente super bem frequentar nata sociedade carioca ter mariachi tequileiro animar noite conhecer,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.9703439474105835,0.015391179360449314,0.014264974743127823
